row_index,name,hometown,school,team,error,note,url
279,18 Alex Piccin,"Stamford, Conn.",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Alex+Piccin%22+%22Stamford%2C+Conn.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
280,19 Woden Chompff,"El Dorado Hills, Calif.",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Woden+Chompff%22+%22El+Dorado+Hills%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
281,21 Reed Pantaleon,"Huntington Beach, Calif.",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Reed+Pantaleon%22+%22Huntington+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
282,22 Erik Ionescu,"Budapest, Hungary",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Erik+Ionescu%22+%22Budapest%2C+Hungary%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
283,23 Adam Csapo,"Budapest, Hungary",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Adam+Csapo%22+%22Budapest%2C+Hungary%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
284,24 Adam Yost,"Los Angeles, Calif.",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Adam+Yost%22+%22Los+Angeles%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
285,25 Cameron Bench,"Poway, Calif.",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Cameron+Bench%22+%22Poway%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
286,28 Brian Barnuevo,"Los Angeles, Calif.",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Brian+Barnuevo%22+%22Los+Angeles%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
287,1 Baxter Chelsom,"Los Angeles, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Baxter+Chelsom%22+%22Los+Angeles%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
288,1A Brady Simon,"Long Beach, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22A+Brady+Simon%22+%22Long+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
289,1B William McKeon,"Danville, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22B+William+McKeon%22+%22Danville%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
290,2 Will Stryker,"Lafayette, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Will+Stryker%22+%22Lafayette%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
291,3 Andrew Hitchcock,"Morgan Hill, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Andrew+Hitchcock%22+%22Morgan+Hill%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
292,4 Brody Crouch,"Moraga, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Brody+Crouch%22+%22Moraga%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
293,5 Luka Palavra,Croatia,UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Luka+Palavra%22+%22Croatia%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
294,6 Mateo Ruano,"Sacramento, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Mateo+Ruano%22+%22Sacramento%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
295,7 Colin Nicholls,"Laguna Beach, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Colin+Nicholls%22+%22Laguna+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
296,8 Andrew Bonelli,"Redondo Beach, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Andrew+Bonelli%22+%22Redondo+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
297,9 Thomas Kiesling,"Burlingame, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Thomas+Kiesling%22+%22Burlingame%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
298,10 Timothy Kerr,"Alamo, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Timothy+Kerr%22+%22Alamo%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
299,11 Austin Quick,"Bellevue, Wash.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Austin+Quick%22+%22Bellevue%2C+Wash.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
300,12 Adam Ting,"Orinda, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Adam+Ting%22+%22Orinda%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
301,13 Gabe Bensen,"Carlsbad, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Gabe+Bensen%22+%22Carlsbad%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
302,15 Max Prokhin,"Brooklyn, N.Y.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Max+Prokhin%22+%22Brooklyn%2C+N.Y.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
303,16 JT Doughty,"Davis, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22JT+Doughty%22+%22Davis%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
304,18 Thomas Marr,"Long Beach, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Thomas+Marr%22+%22Long+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
305,19 Oriol Viñas,Spain,UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Oriol+Vi+as%22+%22Spain%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
306,20 William Fosselman,"Pasadena, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22William+Fosselman%22+%22Pasadena%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
307,21 Ned Ginoti,"Valley Village, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Ned+Ginoti%22+%22Valley+Village%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
308,22 Colton Fine,"Palos Verdes, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Colton+Fine%22+%22Palos+Verdes%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
309,23 Oleg Shatskikh,"Irvine, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Oleg+Shatskikh%22+%22Irvine%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
310,24 Waylon Fox,"San Clemente, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Waylon+Fox%22+%22San+Clemente%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
311,Jacob Carrera,"San Anselmo, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jacob+Carrera%22+%22San+Anselmo%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
312,Jaden Joemtree,"Arcadia, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jaden+Joemtree%22+%22Arcadia%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
313,Lyle Weitz,"Vancouver, B.C.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Lyle+Weitz%22+%22Vancouver%2C+B.C.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
314,Oliver Wilmink,"Paradise Valley, Ariz.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Oliver+Wilmink%22+%22Paradise+Valley%2C+Ariz.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
315,Cassius Wolf,"Soquel, Calif.",UC Davis,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Cassius+Wolf%22+%22Soquel%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
316,1 Nico Assalian,"Ladera Ranch, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Nico+Assalian%22+%22Ladera+Ranch%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
317,1 Blake Borders,"Lakewood, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Blake+Borders%22+%22Lakewood%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
318,1 Nolan Cary,"Redondo Beach, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Nolan+Cary%22+%22Redondo+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
319,1 Zayd Mahmoud,"Sunnyvale, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Zayd+Mahmoud%22+%22Sunnyvale%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
320,1 Vincent Vega,"La Jolla, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Vincent+Vega%22+%22La+Jolla%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
321,2 Alex Lopez,"Rancho Cucamonga, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Alex+Lopez%22+%22Rancho+Cucamonga%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
322,3 Samuel Otta,"Fresno, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Samuel+Otta%22+%22Fresno%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
323,4 Wyley Dale,"Carmel, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Wyley+Dale%22+%22Carmel%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
324,5 Cole Francisco,"Long Beach, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Cole+Francisco%22+%22Long+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
325,6 Jasper Dale,"Carmel, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jasper+Dale%22+%22Carmel%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
326,7 Jackson Matos,"Tustin, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jackson+Matos%22+%22Tustin%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
327,8 Brody Luke,"Buellton, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Brody+Luke%22+%22Buellton%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
328,9 Ethan Spoon,"Fountain Valley, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Ethan+Spoon%22+%22Fountain+Valley%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
329,10 Luka Krstic,"Belgrade, Serbia",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Luka+Krstic%22+%22Belgrade%2C+Serbia%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
330,11 Gage Verdegaal,"Hanford, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Gage+Verdegaal%22+%22Hanford%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
331,12 Jack Stevens,"Trabuco Canyon, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jack+Stevens%22+%22Trabuco+Canyon%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
332,13 Johann Thrall,"Lake Forest, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Johann+Thrall%22+%22Lake+Forest%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
333,14 Samuel Bowman,"Irvine, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Samuel+Bowman%22+%22Irvine%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
334,15 Keegan McGann,"Mission Viejo, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Keegan+McGann%22+%22Mission+Viejo%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
335,16 Tyler Laymon,"Livermore, Calif.",UC Irvine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Tyler+Laymon%22+%22Livermore%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
